Unnamed: 0,date,top_5_titles
1346,2023-07-18,Johnson & Johnson sues Biden administration over Medicare drug price negotiations - CNBC|J&J joins pharma allies in challenging US drug pricing law - BioPharma Dive|Johnson & Johnson becomes 4th drugmaker to file suit against IRA's drug price negotiations - FiercePharma|Johnson & Johnson ordered to pay $18.8 million in California Talc-Cancer trial. Details here|Company Business News - Mint|Johnson & Johnson must pay $18.8m to cancer patient in baby powder lawsuit - The Guardian
1347,2023-07-19,"J&J upbeat on 2023 as devices rebound post-COVID, shares jump - Reuters.com|Janssen's newly merged infectious disease and vaccine unit sees significant pipeline cuts - Fierce Biotech|Johnson & Johnson (JNJ): A Fairly Valued Giant in the Health - GuruFocus.com"
1348,2023-07-20,Johnson & Johnson investors can soon swap their shares for Kenvue stock — here's what you need to know - CNBC|Sales Of Johnson & Johnson Esketamine Drug Spravato Rise Nearly 100% Year Over Year - Benzinga|Kenvue debuts from Johnson and Johnson with strong 2Q results - Proactive Investors Australia|Johnson & Johnson Rips Off the Kenvue Band-Aid - The Wall Street Journal|J&J professes 'voracious' appetite for medtech M&A following Abiomed megadeal - Fierce Biotech
1349,2023-07-21,Roundup: Malaysia-based healthcare generative AI startup launching soon and more briefs - Mobihealth News|Johnson & Johnson sues US government over Medicare drug price negotiation programme - PMLiVE|Albert Edwards Asks What on Earth is Going On? - Real Investment Advice|Man wins $18.8 million from Johnson & Johnson after claiming he got cancer from baby powder - UNILAD
1350,2023-07-22,
1351,2023-07-23,J&J’s Biosense Webster launches AFib mapping catheter - Mass Device | Teva and Alvotech expand biosimilars collaboration - The Pharma Letter | Johnson & Johnson to reduce its Kenvue stake by at least 80% through exchange offer - CNBC | Johnson & Johnson's Kenvue Stock Swap Is a Good Deal for Investors - Barron's | Johnson & Johnson: Split Off of Consumer Unit Kenvue Likely Final Step in Unit’s Divestment - Morningstar
1352,2023-07-24,Johnson & Johnson Medtech India appoints Anuj Virmani as Managing Director - BSI bureau|Johnson & Johnson Offers Exchange for Shares of Spinoff Kenvue - Investopedia|Characterization of the central nervous system penetrant and selective purine P2X7 receptor antagonist JNJ-54175446 in patients with major depressive disorder|Translational Psychiatry - Nature.com|Dividend Investors in This Unique Stock-Split Stock Have a Decision to Make - The Motley Fool|Johnson & Johnson Medtech India appoints Anuj Virmani as MD - People Matters
1353,2023-07-25,"Johnson & Johnson Medtech India appoints Anuj Virmani as MD - ETHRWorld.com|Alkermes, nearing oncology split, posts big Q2 sales gain after winning J&J arbitration case - FiercePharma|J&J, GSK's ViiV tout switching study showing patients prefer their long-acting HIV med Cabenuva over Gilead rival - FiercePharma|J&J Subsidiary Wins $18 Million Judgment Against Surgical Tool Counterfeiter - IPWatchdog.com"
1354,2023-07-26,Better Medtech Buy: J&J vs. Medtronic - The Motley Fool
1355,2023-07-27,"J&J effort to resolve talc lawsuits in bankruptcy fails a second time - Reuters.com|Johnson & Johnson’s Second Talc Bankruptcy Case Thrown Out - The Wall Street Journal|J&J's attempt to file its talc liabilities in bankruptcy was rejected for a second time - Axios|Focus: Drugmakers go under the skin, skirting early US Medicare price negotiations - Reuters.com"
1356,2023-07-28,Administration of justice alumnus promotes internships with new enrichment fund - Penn State University
1357,2023-07-29,Judge Rejects Johnson & Johnson’s Effort to Limit Talc-Related Suits (Published 2023) - The New York Times
1358,2023-07-30,"How Johnson & Johnson is helping build a sense of belonging by investing in student nurses of color - Johnson & Johnson|J&J shares on track for biggest daily drop in 3 years on talc setback - Reuters.com|Meet Eni Gesinde: This is a company where I can ‘make my family proud’ and make a difference at the same time. - Johnson & Johnson|Takeda's Exkivity sputters in lung cancer trial, with accelerated approval on the line - FiercePharma|Johnson & Johnson's $8.9B talc deal in jeopardy as judge shoots down 2nd bankruptcy attempt - FiercePharma"
1359,2023-07-31,"The 7 Best 7-Minute Workout Apps for Exercising When You’re Short on Time - The Tech Edvocate|Trial evaluates purine P2X7 receptor antagonist JNJ-54175446 in patients with major depressive disorder - News-Medical.Net|""No one would believe me when I suspected I had lung cancer"" - Johnson & Johnson"
1360,2023-08-01,J&J Is Left Weighing Options After Second Talc Bankruptcy Tossed - Bloomberg Law|EXCLUSIVE: Three Firms To Bring Cheaper Key TB Drug To India Soon As J&J Patent Expires - ABP Live|How the Tylenol Murders forever changed product packaging - Packaging Gateway|Why J&J's 'Texas-two step' setback could make it harder for companies to shed lawsuits - Yahoo Finance
1361,2023-08-02,"JNJ-3989 reduces HBsAg, may improve immune control in patients with chronic HBV infection - Healio|Bridge to Employment Overview - FHI 360|Lawyers denied extra $32m for pelvic mesh class action - 9News"
1362,2023-08-03,Ozempic Is the Rage. Why That May Explain a Mysterious Medtech Stock Selloff. - Barron's|J&J Unit Loses Quick Appeal Bid in Tylenol-Autism Warning Suit - Bloomberg Law|Better Buy: Johnson & Johnson vs. Procter & Gamble - The Motley Fool
1363,2023-08-04,J&J taps influencers to push parents to plan back-to-school eye checks - FiercePharma
1364,2023-08-05,nan
1365,2023-08-06,"J&J's Stelara settlement streak rolls on with Fresenius Kabi, Formycon deal - FiercePharma|Dow Jones Today: Index Rebounds with 400-Point Gain - Investopedia"
1366,2023-08-07,J&J's $40 Billion Kenvue Stock Swap: What You Need to Know - Barron's|Is Johnson & Johnson Stock a Buy Now? - The Motley Fool|Fresenius Kabi and Formycon latest to reach Stelara biosimilar deal with J&J - The Pharma Letter
1367,2023-08-08,"Intuitive, Auris Settle Robotic Surgery Patent Case - Law360|3 No-Brainer Stocks to Buy With $200 Right Now - The Motley Fool"
1368,2023-08-09,"Want to Make $1,000 in 2 Weeks? Buy 99 Shares of J&J Stock. - Barron's|Community health centers hold the key to advancing health equity - Johnson & Johnson|Intuitive resolves robotic surgery dispute with J&J unit - Life Sciences Intellectual Property Review|“My Health Can’t Wait”: Johnson & Johnson Has A New Initiative To Bring Free Health Screenings To Communities Across The Country - Essence|J&J grows cancer drug portfolio with newly approved bispecific - BioPharma Dive"
1369,2023-08-10,J&J expands multiple myeloma arsenal with FDA approval for first-in-class Talvey - FiercePharma|US FDA approves Johnson & Johnson's blood cancer therapy - Reuters.com
1370,2023-08-11,"J&J used RWE for an expanded indication— and you can, too - Medical Design & Outsourcing|Supreme Court blocks Purdue Pharma's bankruptcy settlement, threatening immunity to Sackler family - FiercePharma"
1371,2023-08-12,nan
1372,2023-08-13,"With FDA approval for Elrexfio, Pfizer brings multiple myeloma battle to Johnson & Johnson - FiercePharma|Chasing AstraZeneca and Pfizer, Johnson & Johnson snags FDA nod for prostate cancer combo Akeega - FiercePharma|FDA approves bispecific drug from Pfizer for multiple myeloma - BioPharma Dive|Embark on Excellence: Fully-Funded AACR Research Fellowships 2024 in the USA - iHarare News|J&J joins PARP rivals with narrow FDA clearance in prostate cancer - BioPharma Dive"
1373,2023-08-14,Medical illustrations have a representation problem—it can be fatal - Fast Company|J&J's Kenvue Deal Could Be Too Popular. What Happens if It Is. - Barron's|Johnson & Johnson extends their care to the open internet — reaching audiences with CTV and OTT - The Trade Desk
1374,2023-08-15,Founders Factory Africa receives $114 million for investment model - Philanthropy News Digest|J&J MedTech Korea to co-promote Huinno’s ECG monitoring patch with Yuhan Corp - KBR|10 nurses were chosen for a national leadership program. 3 are from UC Davis Health - UC Davis Health|JNJ Kenvue Exchange Offer Is Almost Here. What to Do Now. - Barron's|Gas City opens splash pad but questions linger about contractor who did work - WRTV Indianapolis
1375,2023-08-16,J&J Holders to Get 8 Kenvue Shares for Each J&J Share in Exchange Offer - Barron's|Johnson & Johnson Vs. Kenvue: The Better Dividend Aristocrat Might Shock You (NYSE:JNJ) - Seeking Alpha|The 10 largest orthopedic device companies in the world - Mass Device
1376,2023-08-17,Tylenol Lawsuits Could Be a Headache for Kenvue - Barron's|J&J's Abiomed updates labeling for certain Impella heart pumps in Class I safety event - Fierce Biotech|Johnson & Johnson Subsidiary’s Talc Bankruptcy Denied Again - Asbestos.com
1377,2023-08-18,U.S eyes battle with drug giants over 10 costly medications for seniors - The Washington Post|Kenvue Is a Timely Stock - GuruFocus.com|FDA deems latest Abiomed Impella recall Class I - Mass Device|Johnson & Johnson MedTech|Medtech Big 100 - Medical Design & Outsourcing
1378,2023-08-19,nan
1379,2023-08-20,"Roche, Exelixis' Tecentriq-Cabometyx combo rebounds with partial win in previously treated prostate cancer - FiercePharma|Lilly tops pharma in market cap after 36% growth|Pharmaceutical|The Pharmaletter - The Pharma Letter|J&J's Kenvue Exchange Offer Is Substantially Oversubscribed. What Happens Now. - Barron's|J&J to hold 9.5% stake in Kenvue after share exchange offer - Reuters.com|KVUE Stock Alert: Johnson & Johnson Reveals Results of Kenvue Exchange Offer - InvestorPlace"
1380,2023-08-21,"How J&J Is Pushing the Envelope Using Real-World Evidence - MD+DI|J&J’s Jim Swanson brings mission-driven leadership to the CIO role - CIO|Johnson & Johnson’s Exchange for Kenvue Is Tricky From Tax Standpoint - Barron's|2023 MBA To Watch: Robert “Bob” Reed, Cornell University (Johnson) - Poets&Quants"
1381,2023-08-22,Johnson & Johnson to hold 9.5 percent stake in Kenvue - GlobalCosmeticsNews|J&J Kenvue Stock Swap Offer Was a Huge Hit With Shareholders - Barron's|Kenvue Will Join the S&P 500 Friday. It Could Boost the Stock. - Barron's
1382,2023-08-23,"J&J Cuts R&D at Netherlands Infectious Disease, Vaccine Unit - BioSpace|J&J takes axe to Netherlands vaccines R&D unit - BioProcess Insider|J&J ends R&D at Janssen's infectious disease and vaccine unit - Fierce Biotech|J&J-backed startup raises another $150M for brain drug development - BioPharma Dive"
1383,2023-08-24,"Celltrion completes U.S. patent settlement with J&J, eyeing Stelara biosimilar launch in March 2025 - KBR|Meet New Jersey’s newest Fortune 100 company: Kenvue - ROI-NJ.com|JNJ Kenvue Exchange Offer Was a Big Win for the Little Guy - Barron's"
1384,2023-08-25,Meet the marathoner who is blazing a trail in the male-dominated STEM field - Johnson & Johnson
1385,2023-08-26,nan
1386,2023-08-27,"YoungGuns Class Of 2023: McCann Worldgroup India’s Utsav Khare and Rathish Subramaniam - Storyboard18|Billion-Dollar Drugs’ Makers Set to Face Their First US Price Negotiations - Bloomberg|3 Widely Owned Dow Stocks Prominent Billionaires Are Selling - The Motley Fool|Health equity champion spotlight: For Heather McLaughlin and London Wills, advocacy is personal - Johnson & Johnson|Johnson & Johnson (JNJ): A Modestly Undervalued Gem in the Healt - GuruFocus.com"
1387,2023-08-28,"Eli Lilly and Other Pharma Stocks Are Ignoring Medicare's 10 Drug List - Barron's|Blood thinners, diabetes meds among first 10 drugs for US price negotiations - Reuters.com|First 10 drugs for Medicare price negotiations chosen - POLITICO|Viridian Chart Of The Week: How Capital Intensive Is Cannabis? - Benzinga"
1388,2023-08-29,"Johnson & Johnson's spinoff of Kenvue provides $13.2B in potential M&A firepower - FiercePharma|J&J, India's Lupin cut prices for tuberculosis drug in lower-income countries - Reuters.com|Johnson & Johnson Spinout Kenvue Is the New Dividend Aristocrat - Barron's|J&J’s Akeega FDA approval to heat up PARP battle - BioPharma-Reporter.com"
1389,2023-08-30,"J&J Revises Guidance After Kenvue Spinout. There's Good News on the Dividend. - Barron's|Blood thinners, diabetes meds among first 10 drugs for US price negotiations - Reuters.com|Johnson & Johnson: Updated Guidance Following Kenvue Divestment Consistent With Our Expectations - Morningstar"
1390,2023-08-31,Chutes & Ladders—Sanofi finds John Reed replacement to lead R&D - Fierce Biotech|J&J Dividend Decision Shows Power of Free Cash Flow - Barron's|Lifetime of Achievement Award: Joaquin Duato - Healthcare Digital|Johnson & Johnson slashes price of tuberculosis drug Sirturo after relinquishing patent protections - FiercePharma
1391,2023-09-01,
1392,2023-09-02,
1393,2023-09-03,"J&J’s $40 Billion Split-Off Sets Stage for Pharma, Medical Tech Expansion ﻿ - The Wall Street Journal|Johnson & Johnson Shifts Focus Away from Infectious Disease R&D - The Healthcare Technology Report.|Janssen recruits AI startup to develop blood cancer treatments - OutSourcing-Pharma.com|Intelligent OMICS Ltd in AI-driven Research Collaboration with Janssen - European Pharmaceutical Manufacturer"
1394,2023-09-04,"10 Best Healthcare Stocks to Buy Now - The Tech Edvocate|Amgen tipped to keep Otezla market share in fight with BMS' Sotyktu, leaving opportunity for J&J - FiercePharma"
1395,2023-09-05,"J&J hands back $230M blood pressure drug to Idorsia with approval in sight - Fierce Biotech|J&J says drug combo contains lung cancer from spreading for longer duration - Reuters.com|J&J's patient assistance program suffers data breach, IBM says - FiercePharma|Before key Tagrisso showdown, J&J notches Rybrevant trial win in large lung cancer area - FiercePharma|UPDATED: Janssen sticks with Cidara's flu med but intends to hand over the rights to someone else - Fierce Biotech"
1396,2023-09-06,7 Retirement Stocks That Every Long-Term Investor Should Own Now - InvestorPlace|Johnson & Johnson (JNJ): A Modestly Undervalued Gem? - Yahoo Finance|Johnson & Johnson discloses IBM data breach impacting patients - BleepingComputer|Health Equity Champion spotlight: How Dr. Yolanda Lawson fosters inclusion through clinical trial diversity - Johnson & Johnson
